fips,county_name,year,days
37193,"Wilkes, North Carolina",2022,0
37193,"Wilkes, North Carolina",2023,0
37193,"Wilkes, North Carolina",2024,0
37195,"Wilson, North Carolina",2010,0
37195,"Wilson, North Carolina",2011,0
37195,"Wilson, North Carolina",2012,0
37195,"Wilson, North Carolina",2013,0
37195,"Wilson, North Carolina",2014,0
37195,"Wilson, North Carolina",2015,0
37195,"Wilson, North Carolina",2016,0
37195,"Wilson, North Carolina",2017,0
37195,"Wilson, North Carolina",2018,0
37195,"Wilson, North Carolina",2019,0
37195,"Wilson, North Carolina",2020,0
37195,"Wilson, North Carolina",2021,0
37195,"Wilson, North Carolina",2022,0
37195,"Wilson, North Carolina",2023,0
37195,"Wilson, North Carolina",2024,0
37197,"Yadkin, North Carolina",2010,0
37197,"Yadkin, North Carolina",2011,0
37197,"Yadkin, North Carolina",2012,0
37197,"Yadkin, North Carolina",2013,0
37197,"Yadkin, North Carolina",2014,0
37197,"Yadkin, North Carolina",2015,0
37197,"Yadkin, North Carolina",2016,0
37197,"Yadkin, North Carolina",2017,0
37197,"Yadkin, North Carolina",2018,0
37197,"Yadkin, North Carolina",2019,0
37197,"Yadkin, North Carolina",2020,0
37197,"Yadkin, North Carolina",2021,0
37197,"Yadkin, North Carolina",2022,0
37197,"Yadkin, North Carolina",2023,0
37197,"Yadkin, North Carolina",2024,0
37199,"Yancey, North Carolina",2010,0
37199,"Yancey, North Carolina",2011,0
37199,"Yancey, North Carolina",2012,0
37199,"Yancey, North Carolina",2013,0
37199,"Yancey, North Carolina",2014,0
37199,"Yancey, North Carolina",2015,0
37199,"Yancey, North Carolina",2016,0
37199,"Yancey, North Carolina",2017,0
37199,"Yancey, North Carolina",2018,0
37199,"Yancey, North Carolina",2019,0
37199,"Yancey, North Carolina",2020,0
37199,"Yancey, North Carolina",2021,0
37199,"Yancey, North Carolina",2022,0
37199,"Yancey, North Carolina",2023,0
37199,"Yancey, North Carolina",2024,0
38001,"Adams, North Dakota",2010,0
38001,"Adams, North Dakota",2011,0
38001,"Adams, North Dakota",2012,0
38001,"Adams, North Dakota",2013,0
38001,"Adams, North Dakota",2014,0
38001,"Adams, North Dakota",2015,0
38001,"Adams, North Dakota",2016,0
38001,"Adams, North Dakota",2017,0
38001,"Adams, North Dakota",2018,0
38001,"Adams, North Dakota",2019,0
38001,"Adams, North Dakota",2020,0
38001,"Adams, North Dakota",2021,0
38001,"Adams, North Dakota",2022,0
38001,"Adams, North Dakota",2023,0
38001,"Adams, North Dakota",2024,0
38003,"Barnes, North Dakota",2010,0
38003,"Barnes, North Dakota",2011,0
38003,"Barnes, North Dakota",2012,0
38003,"Barnes, North Dakota",2013,0
38003,"Barnes, North Dakota",2014,0
38003,"Barnes, North Dakota",2015,0
38003,"Barnes, North Dakota",2016,0
38003,"Barnes, North Dakota",2017,0
38003,"Barnes, North Dakota",2018,0
38003,"Barnes, North Dakota",2019,0
38003,"Barnes, North Dakota",2020,0
38003,"Barnes, North Dakota",2021,0
38003,"Barnes, North Dakota",2022,0
38003,"Barnes, North Dakota",2023,0
38003,"Barnes, North Dakota",2024,0
38005,"Benson, North Dakota",2010,0
38005,"Benson, North Dakota",2011,0
38005,"Benson, North Dakota",2012,0
38005,"Benson, North Dakota",2013,0
38005,"Benson, North Dakota",2014,0
38005,"Benson, North Dakota",2015,0
38005,"Benson, North Dakota",2016,0
38005,"Benson, North Dakota",2017,0
38005,"Benson, North Dakota",2018,0
38005,"Benson, North Dakota",2019,0
38005,"Benson, North Dakota",2020,0
38005,"Benson, North Dakota",2021,0
38005,"Benson, North Dakota",2022,0
38005,"Benson, North Dakota",2023,0
38005,"Benson, North Dakota",2024,0
38009,"Bottineau, North Dakota",2010,0
38009,"Bottineau, North Dakota",2011,0
38009,"Bottineau, North Dakota",2012,0
38009,"Bottineau, North Dakota",2013,0
38009,"Bottineau, North Dakota",2014,0
38009,"Bottineau, North Dakota",2015,0
38009,"Bottineau, North Dakota",2016,0
38009,"Bottineau, North Dakota",2017,0
38009,"Bottineau, North Dakota",2018,0
38009,"Bottineau, North Dakota",2019,0
38009,"Bottineau, North Dakota",2020,0
38009,"Bottineau, North Dakota",2021,0
38009,"Bottineau, North Dakota",2022,0
38009,"Bottineau, North Dakota",2023,0
38009,"Bottineau, North Dakota",2024,0
38011,"Bowman, North Dakota",2010,0
38011,"Bowman, North Dakota",2011,0
38011,"Bowman, North Dakota",2012,0
38011,"Bowman, North Dakota",2013,0
38011,"Bowman, North Dakota",2014,0
38011,"Bowman, North Dakota",2015,0
38011,"Bowman, North Dakota",2016,0
38011,"Bowman, North Dakota",2017,0
38011,"Bowman, North Dakota",2018,0
38011,"Bowman, North Dakota",2019,0
38011,"Bowman, North Dakota",2020,0
38011,"Bowman, North Dakota",2021,0
38011,"Bowman, North Dakota",2022,0
38011,"Bowman, North Dakota",2023,0
38011,"Bowman, North Dakota",2024,0
38019,"Cavalier, North Dakota",2010,0
38019,"Cavalier, North Dakota",2011,0
38019,"Cavalier, North Dakota",2012,0
38019,"Cavalier, North Dakota",2013,0
38019,"Cavalier, North Dakota",2014,0
38019,"Cavalier, North Dakota",2015,0
38019,"Cavalier, North Dakota",2016,0
38019,"Cavalier, North Dakota",2017,0
38019,"Cavalier, North Dakota",2018,0
38019,"Cavalier, North Dakota",2019,0
38019,"Cavalier, North Dakota",2020,0
38019,"Cavalier, North Dakota",2021,0
38019,"Cavalier, North Dakota",2022,0
38019,"Cavalier, North Dakota",2023,0
38019,"Cavalier, North Dakota",2024,0
38021,"Dickey, North Dakota",2010,0
38021,"Dickey, North Dakota",2011,0
38021,"Dickey, North Dakota",2012,0
38021,"Dickey, North Dakota",2013,0
38021,"Dickey, North Dakota",2014,0
38021,"Dickey, North Dakota",2015,0
38021,"Dickey, North Dakota",2016,0
38021,"Dickey, North Dakota",2017,0
38021,"Dickey, North Dakota",2018,0
38021,"Dickey, North Dakota",2019,0
38021,"Dickey, North Dakota",2020,0
38021,"Dickey, North Dakota",2021,0
38021,"Dickey, North Dakota",2022,0
38021,"Dickey, North Dakota",2023,0
38021,"Dickey, North Dakota",2024,0
38023,"Divide, North Dakota",2010,0
38023,"Divide, North Dakota",2011,0
38023,"Divide, North Dakota",2012,0
38023,"Divide, North Dakota",2013,0
38023,"Divide, North Dakota",2014,0
38023,"Divide, North Dakota",2015,0
38023,"Divide, North Dakota",2016,0
38023,"Divide, North Dakota",2017,0
38023,"Divide, North Dakota",2018,0
38023,"Divide, North Dakota",2019,0
38023,"Divide, North Dakota",2020,0
38023,"Divide, North Dakota",2021,0
38023,"Divide, North Dakota",2022,0
38023,"Divide, North Dakota",2023,0
38023,"Divide, North Dakota",2024,0
38025,"Dunn, North Dakota",2010,0
38027,"Eddy, North Dakota",2010,0
38027,"Eddy, North Dakota",2011,0
38027,"Eddy, North Dakota",2012,0
38027,"Eddy, North Dakota",2013,0
38027,"Eddy, North Dakota",2014,0
38027,"Eddy, North Dakota",2015,0
38027,"Eddy, North Dakota",2016,0
38027,"Eddy, North Dakota",2017,0
38027,"Eddy, North Dakota",2018,0
38027,"Eddy, North Dakota",2019,0
38027,"Eddy, North Dakota",2020,0
38027,"Eddy, North Dakota",2021,0
38027,"Eddy, North Dakota",2022,0
38027,"Eddy, North Dakota",2023,0
38027,"Eddy, North Dakota",2024,0
38029,"Emmons, North Dakota",2010,0
38029,"Emmons, North Dakota",2011,0
38029,"Emmons, North Dakota",2012,0
38029,"Emmons, North Dakota",2013,0
38029,"Emmons, North Dakota",2014,0
38029,"Emmons, North Dakota",2015,0
38029,"Emmons, North Dakota",2016,0
38029,"Emmons, North Dakota",2017,0
38029,"Emmons, North Dakota",2018,0
38029,"Emmons, North Dakota",2019,0
38029,"Emmons, North Dakota",2020,0
38029,"Emmons, North Dakota",2021,0
38029,"Emmons, North Dakota",2022,0
38029,"Emmons, North Dakota",2023,0
38029,"Emmons, North Dakota",2024,0
38031,"Foster, North Dakota",2010,0
38031,"Foster, North Dakota",2011,0
38031,"Foster, North Dakota",2012,0
38031,"Foster, North Dakota",2013,0
38031,"Foster, North Dakota",2014,0
38031,"Foster, North Dakota",2015,0
38031,"Foster, North Dakota",2016,0
38031,"Foster, North Dakota",2017,0
38031,"Foster, North Dakota",2018,0
38031,"Foster, North Dakota",2019,0
38031,"Foster, North Dakota",2020,0
38031,"Foster, North Dakota",2021,0
38031,"Foster, North Dakota",2022,0
38031,"Foster, North Dakota",2023,0
38031,"Foster, North Dakota",2024,0
38033,"Golden Valley, North Dakota",2010,0
38033,"Golden Valley, North Dakota",2011,0
38033,"Golden Valley, North Dakota",2012,0
38033,"Golden Valley, North Dakota",2013,0
38033,"Golden Valley, North Dakota",2014,0
38033,"Golden Valley, North Dakota",2015,0
38033,"Golden Valley, North Dakota",2016,0
38033,"Golden Valley, North Dakota",2017,0
38033,"Golden Valley, North Dakota",2018,0
38033,"Golden Valley, North Dakota",2019,0
38033,"Golden Valley, North Dakota",2020,0
38033,"Golden Valley, North Dakota",2021,0
38033,"Golden Valley, North Dakota",2022,0
38033,"Golden Valley, North Dakota",2023,0
38033,"Golden Valley, North Dakota",2024,0
38035,"Grand Forks, North Dakota",2010,0
38035,"Grand Forks, North Dakota",2011,0
38035,"Grand Forks, North Dakota",2012,0
38035,"Grand Forks, North Dakota",2013,0
38035,"Grand Forks, North Dakota",2014,0
38035,"Grand Forks, North Dakota",2015,0
38035,"Grand Forks, North Dakota",2016,0
38035,"Grand Forks, North Dakota",2017,0
38035,"Grand Forks, North Dakota",2018,0
38035,"Grand Forks, North Dakota",2019,0
38035,"Grand Forks, North Dakota",2020,0
38035,"Grand Forks, North Dakota",2021,0
38035,"Grand Forks, North Dakota",2022,0
38035,"Grand Forks, North Dakota",2023,0
38035,"Grand Forks, North Dakota",2024,0
38037,"Grant, North Dakota",2010,0
38037,"Grant, North Dakota",2011,0
38037,"Grant, North Dakota",2012,0
38037,"Grant, North Dakota",2013,0
38037,"Grant, North Dakota",2014,0
38037,"Grant, North Dakota",2015,0
38037,"Grant, North Dakota",2016,0
38037,"Grant, North Dakota",2017,0
38037,"Grant, North Dakota",2018,0
38037,"Grant, North Dakota",2019,0
38037,"Grant, North Dakota",2020,0
38037,"Grant, North Dakota",2021,0
38037,"Grant, North Dakota",2022,0
38037,"Grant, North Dakota",2023,0
38037,"Grant, North Dakota",2024,0
38039,"Griggs, North Dakota",2010,0
38039,"Griggs, North Dakota",2011,0
38039,"Griggs, North Dakota",2012,0
38039,"Griggs, North Dakota",2013,0
38039,"Griggs, North Dakota",2014,0
38039,"Griggs, North Dakota",2015,0
38039,"Griggs, North Dakota",2016,0
38039,"Griggs, North Dakota",2017,0
38039,"Griggs, North Dakota",2018,0
38039,"Griggs, North Dakota",2019,0
38039,"Griggs, North Dakota",2020,0
38039,"Griggs, North Dakota",2021,0
38039,"Griggs, North Dakota",2022,0
38039,"Griggs, North Dakota",2023,0
38039,"Griggs, North Dakota",2024,0
38041,"Hettinger, North Dakota",2010,0
38041,"Hettinger, North Dakota",2011,0
38041,"Hettinger, North Dakota",2012,0
38041,"Hettinger, North Dakota",2013,0
38041,"Hettinger, North Dakota",2014,0
38041,"Hettinger, North Dakota",2015,0
38041,"Hettinger, North Dakota",2016,0
38041,"Hettinger, North Dakota",2017,0
38041,"Hettinger, North Dakota",2018,0
38041,"Hettinger, North Dakota",2019,0
38041,"Hettinger, North Dakota",2020,0
38041,"Hettinger, North Dakota",2021,0
38041,"Hettinger, North Dakota",2022,0
38041,"Hettinger, North Dakota",2023,0
38041,"Hettinger, North Dakota",2024,0
38043,"Kidder, North Dakota",2010,0
38043,"Kidder, North Dakota",2011,0
38043,"Kidder, North Dakota",2012,0
38043,"Kidder, North Dakota",2013,0
38043,"Kidder, North Dakota",2014,0
38043,"Kidder, North Dakota",2015,0
38043,"Kidder, North Dakota",2016,0
38043,"Kidder, North Dakota",2017,0
38043,"Kidder, North Dakota",2018,0
38043,"Kidder, North Dakota",2019,0
38043,"Kidder, North Dakota",2020,0
38043,"Kidder, North Dakota",2021,0
38043,"Kidder, North Dakota",2022,0
38043,"Kidder, North Dakota",2023,0
38043,"Kidder, North Dakota",2024,0
38045,"Lamoure, North Dakota",2010,0
38045,"Lamoure, North Dakota",2011,0
38045,"Lamoure, North Dakota",2012,0
38045,"Lamoure, North Dakota",2013,0
38045,"Lamoure, North Dakota",2014,0
38045,"Lamoure, North Dakota",2015,0
38045,"Lamoure, North Dakota",2016,0
38045,"Lamoure, North Dakota",2017,0
38045,"Lamoure, North Dakota",2018,0
38045,"Lamoure, North Dakota",2019,0
38045,"Lamoure, North Dakota",2020,0
38045,"Lamoure, North Dakota",2021,0
38045,"Lamoure, North Dakota",2022,0
38045,"Lamoure, North Dakota",2023,0
38045,"Lamoure, North Dakota",2024,0
38047,"Logan, North Dakota",2010,0
38047,"Logan, North Dakota",2011,0
38047,"Logan, North Dakota",2012,0
38047,"Logan, North Dakota",2013,0
38047,"Logan, North Dakota",2014,0
38047,"Logan, North Dakota",2015,0
38047,"Logan, North Dakota",2016,0
38047,"Logan, North Dakota",2017,0
38047,"Logan, North Dakota",2018,0
38047,"Logan, North Dakota",2019,0
38047,"Logan, North Dakota",2020,0
38047,"Logan, North Dakota",2021,0
38047,"Logan, North Dakota",2022,0
38047,"Logan, North Dakota",2023,0
38047,"Logan, North Dakota",2024,0
38049,"McHenry, North Dakota",2010,0
38049,"McHenry, North Dakota",2011,0
38049,"McHenry, North Dakota",2012,0
38049,"McHenry, North Dakota",2013,0
38049,"McHenry, North Dakota",2014,0
38049,"McHenry, North Dakota",2015,0
38049,"McHenry, North Dakota",2016,0
38049,"McHenry, North Dakota",2017,0
38049,"McHenry, North Dakota",2018,0
38049,"McHenry, North Dakota",2019,0
38049,"McHenry, North Dakota",2020,0
38049,"McHenry, North Dakota",2021,0
38049,"McHenry, North Dakota",2022,0
38049,"McHenry, North Dakota",2023,0
38049,"McHenry, North Dakota",2024,0
38051,"McIntosh, North Dakota",2010,0
38051,"McIntosh, North Dakota",2011,0
38051,"McIntosh, North Dakota",2012,0
38051,"McIntosh, North Dakota",2013,0
38051,"McIntosh, North Dakota",2014,0
38051,"McIntosh, North Dakota",2015,0
38051,"McIntosh, North Dakota",2016,0
38051,"McIntosh, North Dakota",2017,0
38051,"McIntosh, North Dakota",2018,0
38051,"McIntosh, North Dakota",2019,0
38051,"McIntosh, North Dakota",2020,0
38051,"McIntosh, North Dakota",2021,0
38051,"McIntosh, North Dakota",2022,0
38051,"McIntosh, North Dakota",2023,0
38051,"McIntosh, North Dakota",2024,0
38055,"Mclean, North Dakota",2010,0
38055,"Mclean, North Dakota",2011,0
38055,"Mclean, North Dakota",2012,0
38055,"Mclean, North Dakota",2013,0
38055,"Mclean, North Dakota",2014,0
38055,"Mclean, North Dakota",2015,0
38055,"Mclean, North Dakota",2016,0
38055,"Mclean, North Dakota",2017,0
38055,"Mclean, North Dakota",2018,0
38055,"Mclean, North Dakota",2019,0
38055,"Mclean, North Dakota",2020,0
38055,"Mclean, North Dakota",2021,0
38055,"Mclean, North Dakota",2022,0
38055,"Mclean, North Dakota",2023,0
38055,"Mclean, North Dakota",2024,0
38059,"Morton, North Dakota",2010,0
38059,"Morton, North Dakota",2011,0
38059,"Morton, North Dakota",2012,0
38059,"Morton, North Dakota",2013,0
38059,"Morton, North Dakota",2014,0
38059,"Morton, North Dakota",2015,0
38059,"Morton, North Dakota",2016,0
38059,"Morton, North Dakota",2017,0
38059,"Morton, North Dakota",2018,0
38059,"Morton, North Dakota",2019,0
38059,"Morton, North Dakota",2020,0
38059,"Morton, North Dakota",2021,0
38059,"Morton, North Dakota",2022,0
38059,"Morton, North Dakota",2023,0
38059,"Morton, North Dakota",2024,0
38061,"Mountrail, North Dakota",2010,0
38061,"Mountrail, North Dakota",2011,0
38061,"Mountrail, North Dakota",2012,0
38061,"Mountrail, North Dakota",2013,0
38061,"Mountrail, North Dakota",2014,0
38061,"Mountrail, North Dakota",2015,0
38061,"Mountrail, North Dakota",2016,0
38061,"Mountrail, North Dakota",2017,0
38061,"Mountrail, North Dakota",2018,0
38061,"Mountrail, North Dakota",2019,0
38061,"Mountrail, North Dakota",2020,0
38061,"Mountrail, North Dakota",2021,0
38061,"Mountrail, North Dakota",2022,0
38061,"Mountrail, North Dakota",2023,0
38061,"Mountrail, North Dakota",2024,0
38063,"Nelson, North Dakota",2010,0
38063,"Nelson, North Dakota",2011,0
38063,"Nelson, North Dakota",2012,0
38063,"Nelson, North Dakota",2013,0
38063,"Nelson, North Dakota",2014,0
38063,"Nelson, North Dakota",2015,0
38063,"Nelson, North Dakota",2016,0
38063,"Nelson, North Dakota",2017,0
38063,"Nelson, North Dakota",2018,0
38063,"Nelson, North Dakota",2019,0
38063,"Nelson, North Dakota",2020,0
38063,"Nelson, North Dakota",2021,0
38063,"Nelson, North Dakota",2022,0
38063,"Nelson, North Dakota",2023,0
38063,"Nelson, North Dakota",2024,0
38065,"Oliver, North Dakota",2010,0
38067,"Pembina, North Dakota",2010,0
38067,"Pembina, North Dakota",2011,0
38067,"Pembina, North Dakota",2012,0
38067,"Pembina, North Dakota",2013,0
38067,"Pembina, North Dakota",2014,0
38067,"Pembina, North Dakota",2015,0
38067,"Pembina, North Dakota",2016,0
38067,"Pembina, North Dakota",2017,0
38067,"Pembina, North Dakota",2018,0
38067,"Pembina, North Dakota",2019,0
38067,"Pembina, North Dakota",2020,0
38067,"Pembina, North Dakota",2021,0
38067,"Pembina, North Dakota",2022,0
38067,"Pembina, North Dakota",2023,0
38067,"Pembina, North Dakota",2024,0
38069,"Pierce, North Dakota",2010,0
38069,"Pierce, North Dakota",2011,0
38069,"Pierce, North Dakota",2012,0
38069,"Pierce, North Dakota",2013,0
38069,"Pierce, North Dakota",2014,0
38069,"Pierce, North Dakota",2015,0
38069,"Pierce, North Dakota",2016,0
38069,"Pierce, North Dakota",2017,0
38069,"Pierce, North Dakota",2018,0
38069,"Pierce, North Dakota",2019,0
38069,"Pierce, North Dakota",2020,0
38069,"Pierce, North Dakota",2021,0
38069,"Pierce, North Dakota",2022,0
38069,"Pierce, North Dakota",2023,0
38069,"Pierce, North Dakota",2024,0
38071,"Ramsey, North Dakota",2010,0
38071,"Ramsey, North Dakota",2011,0
38071,"Ramsey, North Dakota",2012,0
38071,"Ramsey, North Dakota",2013,0
38071,"Ramsey, North Dakota",2014,0
38071,"Ramsey, North Dakota",2015,0
38071,"Ramsey, North Dakota",2016,0
38071,"Ramsey, North Dakota",2017,0
38071,"Ramsey, North Dakota",2018,0
38071,"Ramsey, North Dakota",2019,0
38071,"Ramsey, North Dakota",2020,0
38071,"Ramsey, North Dakota",2021,0
38071,"Ramsey, North Dakota",2022,0
38071,"Ramsey, North Dakota",2023,0
38071,"Ramsey, North Dakota",2024,0
38073,"Ransom, North Dakota",2010,0
38073,"Ransom, North Dakota",2011,0
38073,"Ransom, North Dakota",2012,0
38073,"Ransom, North Dakota",2013,0
38073,"Ransom, North Dakota",2014,0
38073,"Ransom, North Dakota",2015,0
38073,"Ransom, North Dakota",2016,0
38073,"Ransom, North Dakota",2017,0
